order_id,rule_id,rule_name,rule_description,created_at
ORD-012118,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-012108,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-012103,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-012103,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014262,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014284,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014278,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014277,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014209,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014208,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014239,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014286,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014349,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014862,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014862,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014344,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014369,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014363,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014362,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014857,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014297,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014879,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014288,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014325,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014196,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014070,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014057,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014092,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014016,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014006,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014003,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014048,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014044,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014040,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014029,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014918,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014193,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014183,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014179,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014107,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014105,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014104,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014124,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014129,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014588,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014749,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014580,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014605,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014576,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014575,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014555,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014766,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014551,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014773,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014762,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014541,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014687,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014664,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014660,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014654,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014709,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014717,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014614,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014613,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014724,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014609,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014633,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014628,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014626,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014836,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014377,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014398,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014398,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014413,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014412,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014516,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014537,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014815,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014471,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014817,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014469,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014803,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014803,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014495,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013349,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013328,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013379,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013370,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013367,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013503,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013540,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013539,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013531,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013499,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-014988,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013468,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013453,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013497,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013492,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013479,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013176,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013171,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013160,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013159,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013189,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013188,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013194,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013140,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013138,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013209,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013293,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013287,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013284,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013319,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013308,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013302,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013298,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013230,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013223,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013244,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013243,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013847,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013809,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013805,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013963,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013963,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013961,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013959,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013978,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013997,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013989,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-014957,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014957,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013919,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-014965,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013941,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013938,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013624,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013622,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013653,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013659,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013615,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013584,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013580,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013601,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013598,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013753,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013750,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013776,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013772,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013772,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013763,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013695,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013729,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-013725,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013724,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-013720,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-013713,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-011260,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-008558,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008548,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008597,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008451,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008516,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008516,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-008513,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008513,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008511,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008509,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008684,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008721,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008612,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008668,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008447,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008206,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008251,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008191,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008191,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-008141,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-008138,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008134,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008119,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008182,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008172,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-008169,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008387,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008411,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008411,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-008440,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-008419,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008292,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008286,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008358,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008358,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-008330,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009135,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009121,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009141,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009147,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009063,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009059,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009069,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009073,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009101,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009084,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009084,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009175,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009268,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009256,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009251,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009248,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009247,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009277,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-009300,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009279,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009278,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009242,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009196,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009180,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009179,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008851,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008888,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008883,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008778,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008772,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008772,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008810,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008806,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008803,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009033,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009025,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-009025,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-009016,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008969,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008928,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-008926,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008922,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008922,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-008962,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-008941,R006,Multiple Users Same Email,Same email used by multiple user IDs,2027-12-31 21:59:59
ORD-006826,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-006882,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-006796,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-006700,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-006700,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-006679,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-006643,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007167,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007225,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-006975,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-006953,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-007065,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-007020,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-005884,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-006112,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-005676,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-005387,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-005408,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-006615,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-006472,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-006456,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
ORD-006588,R001,P2 iPhone 16 Rule,iPhone 16 order from P2 track with 180-minute delay,2027-12-31 21:59:59
ORD-006521,R005,User Spend Velocity,User spend exceeds ₹200000 within 24 hours,2027-12-31 21:59:59
